Entity,Code,Year,Fossil fuels (TWh)
Japan,JPN,1966,1777.5712
Japan,JPN,1967,2100.549
Japan,JPN,1968,2349.549
Japan,JPN,1969,2701.243
Japan,JPN,1970,3034.7344
Japan,JPN,1971,3211.3074
Japan,JPN,1972,3370.1377
Japan,JPN,1973,3823.2097
Japan,JPN,1974,3767.0168
Japan,JPN,1975,3567.6594
Japan,JPN,1976,3683.7068
Japan,JPN,1977,3749.6904
Japan,JPN,1978,3848.2358
Japan,JPN,1979,3951.3894
Japan,JPN,1980,3765.8823
Japan,JPN,1981,3693.186
Japan,JPN,1982,3480.9663
Japan,JPN,1983,3490.373
Japan,JPN,1984,3815.3425
Japan,JPN,1985,3743.1372
Japan,JPN,1986,3735.4526
Japan,JPN,1987,3774.4329
Japan,JPN,1988,4057.0103
Japan,JPN,1989,4182.9062
Japan,JPN,1990,4374.0117
Japan,JPN,1991,4428.32
Japan,JPN,1992,4502.1787
Japan,JPN,1993,4460.201
Japan,JPN,1994,4712.571
Japan,JPN,1995,4876.4834
Japan,JPN,1996,4966.3994
Japan,JPN,1997,4982.256
Japan,JPN,1998,4837.6206
Japan,JPN,1999,4976.206
Japan,JPN,2000,5035.6113
Japan,JPN,2001,4988.1167
Japan,JPN,2002,5021.0254
Japan,JPN,2003,5200.9194
Japan,JPN,2004,5122.8696
Japan,JPN,2005,5157.8296
Japan,JPN,2006,5086.065
Japan,JPN,2007,5130.279
Japan,JPN,2008,5100.908
Japan,JPN,2009,4527.235
Japan,JPN,2010,4790.777
Japan,JPN,2011,4841.036
Japan,JPN,2012,5189.08
Japan,JPN,2013,5133.329
Japan,JPN,2014,4996.624
Japan,JPN,2015,4853.5146
Japan,JPN,2016,4761.283
Japan,JPN,2017,4755.5874
Japan,JPN,2018,4643.376
Japan,JPN,2019,4477.786
Japan,JPN,2020,4113.9385
Japan,JPN,2021,4205.64
Kazakhstan,KAZ,1985,780.62006
Kazakhstan,KAZ,1986,800.11084
Kazakhstan,KAZ,1987,815.64545
Kazakhstan,KAZ,1988,842.28357
Kazakhstan,KAZ,1989,827.64514
Kazakhstan,KAZ,1990,837.6442
Kazakhstan,KAZ,1991,835.71716
Kazakhstan,KAZ,1992,825.856
Kazakhstan,KAZ,1993,724.32825
Kazakhstan,KAZ,1994,638.2005
Kazakhstan,KAZ,1995,573.8556
Kazakhstan,KAZ,1996,499.27365
Kazakhstan,KAZ,1997,439.5081
Kazakhstan,KAZ,1998,414.59326
Kazakhstan,KAZ,1999,388.82855
Kazakhstan,KAZ,2000,347.47815
Kazakhstan,KAZ,2001,392.451
Kazakhstan,KAZ,2002,397.99652
Kazakhstan,KAZ,2003,439.67847
Kazakhstan,KAZ,2004,470.58612
Kazakhstan,KAZ,2005,485.0141
Kazakhstan,KAZ,2006,524.0585
Kazakhstan,KAZ,2007,582.0432
Kazakhstan,KAZ,2008,617.1841
Kazakhstan,KAZ,2009,553.45264
Kazakhstan,KAZ,2010,592.1218
Kazakhstan,KAZ,2011,675.4985
Kazakhstan,KAZ,2012,712.2215
Kazakhstan,KAZ,2013,715.3795
Kazakhstan,KAZ,2014,729.44434
Kazakhstan,KAZ,2015,687.9399
Kazakhstan,KAZ,2016,696.5027
Kazakhstan,KAZ,2017,735.61066
Kazakhstan,KAZ,2018,822.585
Kazakhstan,KAZ,2019,814.0641
Kazakhstan,KAZ,2020,772.27606
Kazakhstan,KAZ,2021,759.9966
Kuwait,KWT,1965,79.22156
Kuwait,KWT,1966,82.88144
Kuwait,KWT,1967,84.35843
Kuwait,KWT,1968,88.77665
Kuwait,KWT,1969,90.93681
Kuwait,KWT,1970,73.407524
Kuwait,KWT,1971,73.156784
Kuwait,KWT,1972,80.95828
Kuwait,KWT,1973,80.66415
Kuwait,KWT,1974,77.40107
Kuwait,KWT,1975,69.006836
Kuwait,KWT,1976,82.29846
Kuwait,KWT,1977,84.13927
Kuwait,KWT,1978,92.413055
Kuwait,KWT,1979,112.72723
Kuwait,KWT,1980,84.72407
Kuwait,KWT,1981,108.70876
Kuwait,KWT,1982,106.922485
Kuwait,KWT,1983,118.03348
Kuwait,KWT,1984,125.78219
Kuwait,KWT,1985,120.555084
Kuwait,KWT,1986,138.0484
Kuwait,KWT,1987,127.516205
Kuwait,KWT,1988,143.99365
Kuwait,KWT,1989,155.05026
Kuwait,KWT,1990,91.49267
Kuwait,KWT,1991,46.120697
Kuwait,KWT,1992,81.67526
Kuwait,KWT,1993,100.1729
Kuwait,KWT,1994,116.934494
Kuwait,KWT,1995,150.54976
Kuwait,KWT,1996,149.0201
Kuwait,KWT,1997,155.05125
Kuwait,KWT,1998,190.9837
Kuwait,KWT,1999,198.2651
Kuwait,KWT,2000,211.94315
Kuwait,KWT,2001,214.30533
Kuwait,KWT,2002,226.82956
Kuwait,KWT,2003,271.0907
Kuwait,KWT,2004,302.8387
Kuwait,KWT,2005,334.09308
Kuwait,KWT,2006,321.1306
Kuwait,KWT,2007,311.9603
Kuwait,KWT,2008,337.4702
Kuwait,KWT,2009,349.38324
Kuwait,KWT,2010,392.96442
Kuwait,KWT,2011,403.56592
Kuwait,KWT,2012,420.31418
Kuwait,KWT,2013,429.56055
Kuwait,KWT,2014,436.61258
Kuwait,KWT,2015,453.69324
Kuwait,KWT,2016,448.50687
Kuwait,KWT,2017,457.05286
Kuwait,KWT,2018,465.74982
Kuwait,KWT,2019,479.34302
Kuwait,KWT,2020,448.20593
Kuwait,KWT,2021,482.86362
Latvia,LVA,1985,97.480736
Latvia,LVA,1986,89.89532
Latvia,LVA,1987,79.18485
Latvia,LVA,1988,76.18357
Latvia,LVA,1989,74.3733
Latvia,LVA,1990,73.17163
Latvia,LVA,1991,69.99541
Latvia,LVA,1992,49.580112
Latvia,LVA,1993,40.651257
Latvia,LVA,1994,37.850216
Latvia,LVA,1995,35.883533
Latvia,LVA,1996,35.96225
Latvia,LVA,1997,33.034386
Latvia,LVA,1998,32.693733
Latvia,LVA,1999,30.435944
Latvia,LVA,2000,29.40364
Latvia,LVA,2001,32.3233
Latvia,LVA,2002,33.766403
Latvia,LVA,2003,33.731316
Latvia,LVA,2004,36.334076
Latvia,LVA,2005,37.134514
Latvia,LVA,2006,36.562912
Latvia,LVA,2007,37.89378
Latvia,LVA,2008,37.171803
Latvia,LVA,2009,33.831284
Latvia,LVA,2010,39.245155
Latvia,LVA,2011,35.511986
Latvia,LVA,2012,34.317295
Latvia,LVA,2013,34.14982
Latvia,LVA,2014,32.65368
Latvia,LVA,2015,33.572395
Latvia,LVA,2016,34.605537
Latvia,LVA,2017,33.80813
Latvia,LVA,2018,33.348938
Latvia,LVA,2019,35.46184
Latvia,LVA,2020,30.055496
Latvia,LVA,2021,31.316948
Lithuania,LTU,1985,152.63153
Lithuania,LTU,1986,137.5524
Lithuania,LTU,1987,147.53809
Lithuania,LTU,1988,145.82889
Lithuania,LTU,1989,150.18443
Lithuania,LTU,1990,152.332
Lithuania,LTU,1991,164.19154
Lithuania,LTU,1992,88.277756
Lithuania,LTU,1993,66.28571
Lithuania,LTU,1994,65.039604
Lithuania,LTU,1995,63.94493
Lithuania,LTU,1996,66.762695
Lithuania,LTU,1997,63.953697
Lithuania,LTU,1998,66.46477
Lithuania,LTU,1999,59.06796
Lithuania,LTU,2000,53.14203
Lithuania,LTU,2001,58.250637
Lithuania,LTU,2002,56.72509
Lithuania,LTU,2003,58.055763
Lithuania,LTU,2004,59.972054
Lithuania,LTU,2005,63.720234
Lithuania,LTU,2006,64.428375
Lithuania,LTU,2007,68.9986
Lithuania,LTU,2008,67.99316
Lithuania,LTU,2009,57.625023
Lithuania,LTU,2010,62.61216
Lithuania,LTU,2011,64.58858
Lithuania,LTU,2012,64.50928
Lithuania,LTU,2013,58.34429
Lithuania,LTU,2014,56.103073
Lithuania,LTU,2015,58.344486
Lithuania,LTU,2016,58.56446
Lithuania,LTU,2017,60.99225
Lithuania,LTU,2018,63.244423
Lithuania,LTU,2019,62.22477
Lithuania,LTU,2020,61.49961
Lithuania,LTU,2021,62.094917
Lower-middle-income countries,,1965,1022.205
Lower-middle-income countries,,1966,1087.7411
Lower-middle-income countries,,1967,1128.692
Lower-middle-income countries,,1968,1207.4811
Lower-middle-income countries,,1969,1301.567
Lower-middle-income countries,,1970,1348.358
Lower-middle-income countries,,1971,1403.7133
Lower-middle-income countries,,1972,1484.6672
Lower-middle-income countries,,1973,1586.0411
Lower-middle-income countries,,1974,1677.1356
Lower-middle-income countries,,1975,1842.564
Lower-middle-income countries,,1976,1946.8816
Lower-middle-income countries,,1977,2142.5269
Lower-middle-income countries,,1978,2208.9958
Lower-middle-income countries,,1979,2423.3303
Lower-middle-income countries,,1980,2514.207
Lower-middle-income countries,,1981,2728.2783
Lower-middle-income countries,,1982,2882.3635
Lower-middle-income countries,,1983,3126.6802
Lower-middle-income countries,,1984,3292.4023
Lower-middle-income countries,,1985,6526.27
Lower-middle-income countries,,1986,6702.2534
Lower-middle-income countries,,1987,7015.4463
Lower-middle-income countries,,1988,7187.872
Lower-middle-income countries,,1989,7420.3564
Lower-middle-income countries,,1990,8213.414
Lower-middle-income countries,,1991,8250.816
Lower-middle-income countries,,1992,8119.197
Lower-middle-income countries,,1993,7895.2256
Lower-middle-income countries,,1994,7918.493
Lower-middle-income countries,,1995,8302.322
Lower-middle-income countries,,1996,8538.424
Lower-middle-income countries,,1997,8828.158
Lower-middle-income countries,,1998,9002.912
Lower-middle-income countries,,1999,9418.909
Lower-middle-income countries,,2000,9828.215
Lower-middle-income countries,,2001,10086.035
Lower-middle-income countries,,2002,10456.024
Lower-middle-income countries,,2003,10832.1045
Lower-middle-income countries,,2004,11397.314
Lower-middle-income countries,,2005,11930.859
Lower-middle-income countries,,2006,12358.577
Lower-middle-income countries,,2007,13149.313
Lower-middle-income countries,,2008,13695.777
Lower-middle-income countries,,2009,14111.533
Lower-middle-income countries,,2010,14723.008
Lower-middle-income countries,,2011,15447.847
Lower-middle-income countries,,2012,16023.365
Lower-middle-income countries,,2013,16225.912
Lower-middle-income countries,,2014,16856.523
Lower-middle-income countries,,2015,17188.066
Lower-middle-income countries,,2016,17887.719
Lower-middle-income countries,,2017,18445.275
Lower-middle-income countries,,2018,19482.752
Lower-middle-income countries,,2019,19993.838
Lower-middle-income countries,,2020,18981.871
Lower-middle-income countries,,2021,20182.367
Luxembourg,LUX,1965,41.54854
Luxembourg,LUX,1966,39.827282
Luxembourg,LUX,1967,39.19194
Luxembourg,LUX,1968,42.403786
Luxembourg,LUX,1969,45.68929
Luxembourg,LUX,1970,47.4263
Luxembourg,LUX,1971,45.70044
Luxembourg,LUX,1972,47.10479
Luxembourg,LUX,1973,49.965782
Luxembourg,LUX,1974,50.672333
Luxembourg,LUX,1975,42.084675
Luxembourg,LUX,1976,42.22224
Luxembourg,LUX,1977,39.24803
Luxembourg,LUX,1978,40.848488
Luxembourg,LUX,1979,41.971836
Luxembourg,LUX,1980,38.65831
Luxembourg,LUX,1981,32.992542
Luxembourg,LUX,1982,30.920805
Luxembourg,LUX,1983,28.891884
Luxembourg,LUX,1984,31.129345
Luxembourg,LUX,1985,32.02481
Luxembourg,LUX,1986,31.25528
Luxembourg,LUX,1987,29.465248
Luxembourg,LUX,1988,30.226522
Luxembourg,LUX,1989,34.84915
Luxembourg,LUX,1990,36.904346
Luxembourg,LUX,1991,39.635735
Luxembourg,LUX,1992,39.79827
Luxembourg,LUX,1993,40.32377
Luxembourg,LUX,1994,38.707848
Luxembourg,LUX,1995,33.61216
Luxembourg,LUX,1996,34.67255
Luxembourg,LUX,1997,33.850273
Luxembourg,LUX,1998,32.560677
Luxembourg,LUX,1999,34.494907
Luxembourg,LUX,2000,36.694363
Luxembourg,LUX,2001,39.367466
Luxembourg,LUX,2002,43.133194
Luxembourg,LUX,2003,45.284607
Luxembourg,LUX,2004,51.203964
Luxembourg,LUX,2005,51.93919
Luxembourg,LUX,2006,50.90858
Luxembourg,LUX,2007,48.843357
Luxembourg,LUX,2008,48.43457
Luxembourg,LUX,2009,46.34103
Luxembourg,LUX,2010,48.862724
Luxembourg,LUX,2011,47.574017
Luxembourg,LUX,2012,46.52097
Luxembourg,LUX,2013,44.01891
Luxembourg,LUX,2014,42.34417
Luxembourg,LUX,2015,40.869637
Luxembourg,LUX,2016,40.151875
Luxembourg,LUX,2017,41.384712
Luxembourg,LUX,2018,43.115196
Luxembourg,LUX,2019,43.544292
Luxembourg,LUX,2020,36.09159
Luxembourg,LUX,2021,37.421673
Malaysia,MYS,1965,31.350655
Malaysia,MYS,1966,36.22626
Malaysia,MYS,1967,38.95826
Malaysia,MYS,1968,40.125305
Malaysia,MYS,1969,43.63621
Malaysia,MYS,1970,40.70873
Malaysia,MYS,1971,46.349213
Malaysia,MYS,1972,51.65978
Malaysia,MYS,1973,54.750675
Malaysia,MYS,1974,55.853603
Malaysia,MYS,1975,57.70235
Malaysia,MYS,1976,64.94666
Malaysia,MYS,1977,76.9761
Malaysia,MYS,1978,102.596176
Malaysia,MYS,1979,117.807
Malaysia,MYS,1980,122.44589
Malaysia,MYS,1981,126.27447
Malaysia,MYS,1982,135.71742
Malaysia,MYS,1983,155.78949
Malaysia,MYS,1984,163.26576
Malaysia,MYS,1985,160.7406
Malaysia,MYS,1986,176.47418
Malaysia,MYS,1987,179.84521
Malaysia,MYS,1988,187.66223
Malaysia,MYS,1989,213.33635
Malaysia,MYS,1990,229.07864
Malaysia,MYS,1991,288.7095
Malaysia,MYS,1992,327.8807
Malaysia,MYS,1993,328.16437
Malaysia,MYS,1994,344.56702
Malaysia,MYS,1995,379.56464
Malaysia,MYS,1996,428.9441
Malaysia,MYS,1997,503.11188
Malaysia,MYS,1998,482.26187
Malaysia,MYS,1999,507.09735
Malaysia,MYS,2000,588.7914
Malaysia,MYS,2001,606.2499
Malaysia,MYS,2002,642.04065
Malaysia,MYS,2003,698.0527
Malaysia,MYS,2004,753.7156
Malaysia,MYS,2005,815.99927
Malaysia,MYS,2006,824.7239
Malaysia,MYS,2007,881.46265
Malaysia,MYS,2008,907.81036
Malaysia,MYS,2009,879.52167
Malaysia,MYS,2010,910.87054
Malaysia,MYS,2011,921.4641
Malaysia,MYS,2012,1006.5653
Malaysia,MYS,2013,1048.1492
Malaysia,MYS,2014,1054.7048
Malaysia,MYS,2015,1069.1963
Malaysia,MYS,2016,1111.425
Malaysia,MYS,2017,1109.1813
Malaysia,MYS,2018,1128.7745
Malaysia,MYS,2019,1157.2952
Malaysia,MYS,2020,1051.826
Malaysia,MYS,2021,1061.942
Mexico,MEX,1965,267.1174
Mexico,MEX,1966,280.6643
Mexico,MEX,1967,283.9723
Mexico,MEX,1968,307.3824
Mexico,MEX,1969,338.78592
Mexico,MEX,1970,359.66223
Mexico,MEX,1971,381.7399
Mexico,MEX,1972,423.65442
Mexico,MEX,1973,457.604
Mexico,MEX,1974,506.96173
Mexico,MEX,1975,549.2197
Mexico,MEX,1976,581.21625
Mexico,MEX,1977,610.2717
Mexico,MEX,1978,702.8595
Mexico,MEX,1979,775.9
Mexico,MEX,1980,853.7247
Mexico,MEX,1981,926.55096
Mexico,MEX,1982,972.8508
Mexico,MEX,1983,967.49994
Mexico,MEX,1984,1006.9917
Mexico,MEX,1985,1045.6805
Mexico,MEX,1986,1028.0674
Mexico,MEX,1987,1067.3369
Mexico,MEX,1988,1067.7494
Mexico,MEX,1989,1120.5364
Mexico,MEX,1990,1177.4172
Mexico,MEX,1991,1226.22
Mexico,MEX,1992,1236.7986
Mexico,MEX,1993,1240.8743
Mexico,MEX,1994,1338.8287
Mexico,MEX,1995,1283.7518
Mexico,MEX,1996,1319.729
Mexico,MEX,1997,1352.0336
Mexico,MEX,1998,1425.0452
Mexico,MEX,1999,1419.9991
Mexico,MEX,2000,1495.7323
Mexico,MEX,2001,1488.3884
Mexico,MEX,2002,1548.0201
Mexico,MEX,2003,1571.815
Mexico,MEX,2004,1650.9272
Mexico,MEX,2005,1751.3376
Mexico,MEX,2006,1805.7238
Mexico,MEX,2007,1823.5342
Mexico,MEX,2008,1836.3042
Mexico,MEX,2009,1852.3291
Mexico,MEX,2010,1894.1508
Mexico,MEX,2011,1983.0947
Mexico,MEX,2012,2007.303
Mexico,MEX,2013,2016.5919
Mexico,MEX,2014,1977.4797
Mexico,MEX,2015,1984.5735
Mexico,MEX,2016,2011.4968
Mexico,MEX,2017,2035.1719
Mexico,MEX,2018,2007.1401
Mexico,MEX,2019,1929.1235
Mexico,MEX,2020,1588.7535
Mexico,MEX,2021,1657.604
Middle Africa (BP),,1965,26.646587
Middle Africa (BP),,1966,27.197254
Middle Africa (BP),,1967,27.554972
Middle Africa (BP),,1968,28.534353
Middle Africa (BP),,1969,29.38724
Middle Africa (BP),,1970,29.951385
Middle Africa (BP),,1971,35.0249
Middle Africa (BP),,1972,36.47039
Middle Africa (BP),,1973,41.383816
Middle Africa (BP),,1974,43.181488
Middle Africa (BP),,1975,38.518974
Middle Africa (BP),,1976,37.975494
Middle Africa (BP),,1977,40.959724
Middle Africa (BP),,1978,47.592136
Middle Africa (BP),,1979,47.55485
Middle Africa (BP),,1980,49.689342
Middle Africa (BP),,1981,52.742397
Middle Africa (BP),,1982,49.76465
Middle Africa (BP),,1983,56.20111
Middle Africa (BP),,1984,51.356857
Middle Africa (BP),,1985,57.37648
Middle Africa (BP),,1986,55.92875
Middle Africa (BP),,1987,57.731087
Middle Africa (BP),,1988,61.61257
Middle Africa (BP),,1989,61.068512
Middle Africa (BP),,1990,57.620148
Middle Africa (BP),,1991,53.719055
Middle Africa (BP),,1992,53.39569
Middle Africa (BP),,1993,54.51726
Middle Africa (BP),,1994,53.35718
Middle Africa (BP),,1995,53.24034
Middle Africa (BP),,1996,53.377964
Middle Africa (BP),,1997,55.08062
Middle Africa (BP),,1998,52.729908
Middle Africa (BP),,1999,54.943916
Middle Africa (BP),,2000,61.17072
Middle Africa (BP),,2001,62.29034
Middle Africa (BP),,2002,77.31865
Middle Africa (BP),,2003,84.73511
Middle Africa (BP),,2004,91.18612
Middle Africa (BP),,2005,89.67865
Middle Africa (BP),,2006,104.34611
Middle Africa (BP),,2007,112.978226
Middle Africa (BP),,2008,124.7989
Middle Africa (BP),,2009,134.88019
Middle Africa (BP),,2010,150.17908
Middle Africa (BP),,2011,160.38504
Middle Africa (BP),,2012,178.96065
Middle Africa (BP),,2013,200.80394
Middle Africa (BP),,2014,209.2791
Middle Africa (BP),,2015,207.54489
Middle Africa (BP),,2016,207.43146
Middle Africa (BP),,2017,198.11562
Middle Africa (BP),,2018,199.12152
Middle Africa (BP),,2019,200.20294
Middle Africa (BP),,2020,189.76395
Middle Africa (BP),,2021,207.85585
Middle East (BP),,1965,531.2862
Middle East (BP),,1966,552.1634
Middle East (BP),,1967,583.2808
Middle East (BP),,1968,615.61053
Middle East (BP),,1969,651.5651
Middle East (BP),,1970,695.40265
Middle East (BP),,1971,748.4239
Middle East (BP),,1972,804.3985
Middle East (BP),,1973,890.2547
Middle East (BP),,1974,945.3697
Middle East (BP),,1975,937.6388
Middle East (BP),,1976,1056.4929
Middle East (BP),,1977,1202.9268
Middle East (BP),,1978,1262.8899
Middle East (BP),,1979,1482.7814
Middle East (BP),,1980,1435.1576
Middle East (BP),,1981,1561.5442
Middle East (BP),,1982,1728.3794
Middle East (BP),,1983,1898.8013
Middle East (BP),,1984,2153.4697
Middle East (BP),,1985,2276.4526
Middle East (BP),,1986,2383.8794
Middle East (BP),,1987,2534.8186
Middle East (BP),,1988,2681.6523
Middle East (BP),,1989,2834.0408
Middle East (BP),,1990,2945.923
Middle East (BP),,1991,3063.122
Middle East (BP),,1992,3340.3066
Middle East (BP),,1993,3426.146
Middle East (BP),,1994,3824.6047
Middle East (BP),,1995,3938.4292
Middle East (BP),,1996,4063.2222
Middle East (BP),,1997,4280.9077
Middle East (BP),,1998,4393.848
Middle East (BP),,1999,4493.6895
Middle East (BP),,2000,4738.6133
Middle East (BP),,2001,4985.25
Middle East (BP),,2002,5256.38
Middle East (BP),,2003,5469.251
Middle East (BP),,2004,5910.251
Middle East (BP),,2005,6225.8525
Middle East (BP),,2006,6525.138
Middle East (BP),,2007,6859.7734
Middle East (BP),,2008,7437.746
Middle East (BP),,2009,7596.8613
Middle East (BP),,2010,8080.6025
Middle East (BP),,2011,8426.457
Middle East (BP),,2012,8754.488
Middle East (BP),,2013,8999.596
Middle East (BP),,2014,9333.41
Middle East (BP),,2015,9595.014
Middle East (BP),,2016,9882.072
Middle East (BP),,2017,10050.939
Middle East (BP),,2018,10230.582
Middle East (BP),,2019,10285.453
Middle East (BP),,2020,10030.59
Middle East (BP),,2021,10375.459
Morocco,MAR,1965,14.145957
Morocco,MAR,1966,20.24032
Morocco,MAR,1967,21.85566
Morocco,MAR,1968,23.295635
Morocco,MAR,1969,24.935677
Morocco,MAR,1970,26.366804
Morocco,MAR,1971,27.785343
Morocco,MAR,1972,30.170654
Morocco,MAR,1973,35.23147
Morocco,MAR,1974,37.477154
Morocco,MAR,1975,39.105827
Morocco,MAR,1976,42.688194
Morocco,MAR,1977,47.15423
Morocco,MAR,1978,50.150146
Morocco,MAR,1979,55.92486
Morocco,MAR,1980,56.29567
Morocco,MAR,1981,55.9223
Morocco,MAR,1982,59.058083
Morocco,MAR,1983,60.94883
Morocco,MAR,1984,62.121666
Morocco,MAR,1985,63.86567
Morocco,MAR,1986,65.6338
Morocco,MAR,1987,67.12554
Morocco,MAR,1988,70.71909
Morocco,MAR,1989,77.42583
Morocco,MAR,1990,79.14823
Morocco,MAR,1991,80.178535
Morocco,MAR,1992,90.92879
Morocco,MAR,1993,93.45595
Morocco,MAR,1994,101.97055
Morocco,MAR,1995,100.64512
Morocco,MAR,1996,101.32674
Morocco,MAR,1997,105.19438
Morocco,MAR,1998,108.95712
Morocco,MAR,1999,116.0525
Morocco,MAR,2000,115.15101
Morocco,MAR,2001,123.76759
Morocco,MAR,2002,127.03742
Morocco,MAR,2003,125.65122
Morocco,MAR,2004,143.36635
Morocco,MAR,2005,157.73419
Morocco,MAR,2006,161.04185
Morocco,MAR,2007,159.54407
Morocco,MAR,2008,176.37854
Morocco,MAR,2009,167.15051
Morocco,MAR,2010,183.09831
Morocco,MAR,2011,196.79396
Morocco,MAR,2012,201.26924
Morocco,MAR,2013,202.41418
Morocco,MAR,2014,206.73431
Morocco,MAR,2015,208.5101
Morocco,MAR,2016,210.36253
Morocco,MAR,2017,220.97801
Morocco,MAR,2018,224.2394
Morocco,MAR,2019,243.58675
Morocco,MAR,2020,221.7794
Morocco,MAR,2021,245.13661
Netherlands,NLD,1965,413.96008
Netherlands,NLD,1966,443.3774
Netherlands,NLD,1967,468.80002
Netherlands,NLD,1968,524.3136
Netherlands,NLD,1969,583.89294
Netherlands,NLD,1970,658.75354
Netherlands,NLD,1971,694.62256
Netherlands,NLD,1972,807.21313
Netherlands,NLD,1973,856.5377
Netherlands,NLD,1974,806.6588
Netherlands,NLD,1975,810.819
Netherlands,NLD,1976,883.65283
Netherlands,NLD,1977,868.0194
Netherlands,NLD,1978,883.79456
Netherlands,NLD,1979,915.4418
Netherlands,NLD,1980,857.0088
Netherlands,NLD,1981,813.2568
Netherlands,NLD,1982,752.5121
Netherlands,NLD,1983,757.14557
Netherlands,NLD,1984,786.78467
Netherlands,NLD,1985,810.36804
Netherlands,NLD,1986,849.90015
Netherlands,NLD,1987,869.09424
Netherlands,NLD,1988,871.22375
Netherlands,NLD,1989,874.0035
Netherlands,NLD,1990,898.24207
Netherlands,NLD,1991,915.6553
Netherlands,NLD,1992,925.14185
Netherlands,NLD,1993,932.21924
Netherlands,NLD,1994,921.5554
Netherlands,NLD,1995,959.11365
Netherlands,NLD,1996,999.5709
Netherlands,NLD,1997,985.66504
Netherlands,NLD,1998,987.8223
Netherlands,NLD,1999,975.01575
Netherlands,NLD,2000,986.37683
Netherlands,NLD,2001,1024.0242
Netherlands,NLD,2002,1022.68976
Netherlands,NLD,2003,1029.6417
Netherlands,NLD,2004,1061.8103
Netherlands,NLD,2005,1078.1451
Netherlands,NLD,2006,1054.8782
Netherlands,NLD,2007,1069.3535
Netherlands,NLD,2008,1051.2654
Netherlands,NLD,2009,1030.8833
Netherlands,NLD,2010,1095.2905
Netherlands,NLD,2011,1042.3181
Netherlands,NLD,2012,1006.8438
Netherlands,NLD,2013,979.32056
Netherlands,NLD,2014,920.4198
Netherlands,NLD,2015,928.6682
Netherlands,NLD,2016,944.6676
Netherlands,NLD,2017,923.7551
Netherlands,NLD,2018,918.3613
Netherlands,NLD,2019,903.68115
Netherlands,NLD,2020,828.72156
Netherlands,NLD,2021,836.1179
New Zealand,NZL,1965,51.767525
New Zealand,NZL,1966,54.741478
New Zealand,NZL,1967,54.943237
New Zealand,NZL,1968,54.987217
New Zealand,NZL,1969,56.903404
New Zealand,NZL,1970,64.730194
New Zealand,NZL,1971,64.67454
New Zealand,NZL,1972,69.53453
New Zealand,NZL,1973,74.80847
New Zealand,NZL,1974,74.192154
New Zealand,NZL,1975,71.72414
New Zealand,NZL,1976,79.45328
New Zealand,NZL,1977,84.31843
New Zealand,NZL,1978,79.75124
New Zealand,NZL,1979,73.76087
New Zealand,NZL,1980,71.51746
New Zealand,NZL,1981,70.98363
New Zealand,NZL,1982,79.27826
New Zealand,NZL,1983,80.4456
New Zealand,NZL,1984,85.90356
New Zealand,NZL,1985,89.939545
New Zealand,NZL,1986,94.78843
New Zealand,NZL,1987,96.82558
New Zealand,NZL,1988,101.68248
New Zealand,NZL,1989,83.32616
New Zealand,NZL,1990,109.06915
New Zealand,NZL,1991,113.08174
New Zealand,NZL,1992,118.884384
New Zealand,NZL,1993,116.91528
New Zealand,NZL,1994,121.666306
New Zealand,NZL,1995,124.19177
New Zealand,NZL,1996,131.65616
New Zealand,NZL,1997,140.59766
New Zealand,NZL,1998,133.68437
New Zealand,NZL,1999,141.29721
New Zealand,NZL,2000,146.09683
New Zealand,NZL,2001,152.74255
New Zealand,NZL,2002,152.7493
New Zealand,NZL,2003,149.55421
New Zealand,NZL,2004,146.80066
New Zealand,NZL,2005,149.37207
New Zealand,NZL,2006,150.37091
New Zealand,NZL,2007,148.46664
New Zealand,NZL,2008,151.26912
New Zealand,NZL,2009,142.71063
New Zealand,NZL,2010,143.67758
New Zealand,NZL,2011,142.87341
New Zealand,NZL,2012,150.04669
New Zealand,NZL,2013,151.28598
New Zealand,NZL,2014,156.60614
New Zealand,NZL,2015,156.00986
New Zealand,NZL,2016,155.38286
New Zealand,NZL,2017,163.19118
New Zealand,NZL,2018,159.23337
New Zealand,NZL,2019,166.80011
New Zealand,NZL,2020,145.69006
New Zealand,NZL,2021,139.65932
Non-OECD (BP),,1965,12120.574
Non-OECD (BP),,1966,12872.672
Non-OECD (BP),,1967,13312.627
Non-OECD (BP),,1968,13875.026
Non-OECD (BP),,1969,14820.138
Non-OECD (BP),,1970,16014.172
Non-OECD (BP),,1971,17194.342
Non-OECD (BP),,1972,18221.74
Non-OECD (BP),,1973,19355.527
Non-OECD (BP),,1974,20198.055
Non-OECD (BP),,1975,21364.3
Non-OECD (BP),,1976,22464.664
Non-OECD (BP),,1977,23831.494
Non-OECD (BP),,1978,25126.146
Non-OECD (BP),,1979,26258.61
Non-OECD (BP),,1980,26768.814
Non-OECD (BP),,1981,27375.928
Non-OECD (BP),,1982,28289.648
Non-OECD (BP),,1983,29246.781
Non-OECD (BP),,1984,30528.559
Non-OECD (BP),,1985,31277.957
Non-OECD (BP),,1986,32438.736
Non-OECD (BP),,1987,33834.312
Non-OECD (BP),,1988,35186.52
Non-OECD (BP),,1989,35962.21
Non-OECD (BP),,1990,36741.773
Non-OECD (BP),,1991,36855.684
Non-OECD (BP),,1992,36918.383
Non-OECD (BP),,1993,36682.71
Non-OECD (BP),,1994,36813.684
