STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,10/12/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/13/19,0,0,0,73,51,54
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/13/19,0,0,0,72,49,55
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,10/13/19,0,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,10/13/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/14/19,0,0,0,66,48,48
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/14/19,0,0,0,65,49,49
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,10/14/19,0.06,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,10/14/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/15/19,0,0,0,76,45,46
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/15/19,0,0,0,75,45,45
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,10/15/19,0,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,10/15/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/16/19,0,0,0,73,45,61
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/16/19,0,0,0,76,45,61
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,10/16/19,0,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,10/16/19,2.67,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/17/19,1.28,0,0,64,51,53
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/17/19,1.52,0,0,63,49,52
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,10/17/19,1.29,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,10/17/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/18/19,0,0,0,59,47,47
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/18/19,0,0,0,57,45,47
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,10/18/19,0,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,10/18/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/19/19,0,0,0,64,40,41
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/19/19,0,0,0,62,37,38
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,10/19/19,0,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,10/19/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/20/19,0.26,0,0,63,41,55
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/20/19,0.2,0,0,64,38,52
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,10/20/19,0.21,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,10/20/19,0.26,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/21/19,1.55,0,0,59,55,57
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/21/19,1.65,0,0,64,38,53
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,10/21/19,1.44,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,10/21/19,3.89,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/22/19,0,0,0,70,56,58
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/22/19,0,0,0,59,53,58
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,10/22/19,0,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,10/22/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/23/19,0.61,0,0,63,50,50
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/23/19,0.5,0,0,61,47,49
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,10/23/19,0.67,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,10/23/19,0.91,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/24/19,0,0,0,67,41,41
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/24/19,0,0,0,67,39,40
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,10/24/19,0,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,10/24/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/25/19,0,0,0,70,41,48
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/25/19,0,0,0,70,40,47
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,10/25/19,0,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,10/25/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/26/19,0,0,0,67,48,56
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/26/19,0.7,0,0,68,47,58
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,10/26/19,0,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,10/26/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/27/19,0.45,0,0,70,56,70
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/27/19,0.87,0,0,79,49,50
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,10/27/19,0.46,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,10/27/19,1.08,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/28/19,0.7,0,0,81,49,50
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/28/19,0.87,0,0,79,49,50
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,10/28/19,0.8,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,10/28/19,1.22,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/29/19,0,0,0,70,50,56
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/29/19,0,0,0,79,49,57
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,10/29/19,0,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,10/29/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/30/19,0,0,0,66,56,58
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/30/19,0,0,0,79,49,58
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,10/30/19,0,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,10/30/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,10/31/19,0.52,0,0,72,58,72
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,10/31/19,0.6,0,0,79,49,67
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,10/31/19,0.89,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/1/19,1.2,0,0,82,44,45
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/1/19,1.1,0,0,78,43,44
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,11/1/19,,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,11/1/19,1.61,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/2/19,0,0,0,54,36,39
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/2/19,0,0,0,52,32,33
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,11/2/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/3/19,0,0,0,55,33,49
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/3/19,0,0,0,54,33,39
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,11/3/19,0.02,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/4/19,0,0,0,56,33,45
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/4/19,0,0,0,55,33,34
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,11/4/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/5/19,0,0,0,61,39,39
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/5/19,0,0,0,60,34,41
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,11/5/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/6/19,0,0,0,66,39,45
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/6/19,0,0,0,66,38,39
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,11/6/19,,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,11/6/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/7/19,0,0,0,59,43,49
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/7/19,0,0,0,58,39,51
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,11/7/19,0,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,11/7/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/8/19,0.09,0,0,60,37,38
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/8/19,0.1,0,0,59,35,37
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,11/8/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/9/19,0,0,0,44,26,33
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/9/19,0,0,0,,25,27
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,11/9/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/10/19,0,0,0,45,32,42
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/10/19,0,0,0,,25,42
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,11/10/19,0,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/11/19,0,0,0,55,36,37
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/11/19,0,0,0,,,42
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,11/11/19,0,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,11/11/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/12/19,0.08,0,0,69,37,45
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/12/19,0.1,0,0,68,40,43
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,11/12/19,0.09,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,11/12/19,0.14,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/13/19,0,0,0,45,25,28
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/13/19,0,0,0,44,23,27
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,11/13/19,0.01,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,11/13/19,0.02,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/14/19,0,0,0,38,24,33
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/14/19,0,0,0,37,23,30
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,11/14/19,0,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,11/14/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/15/19,0,0,0,43,30,35
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/15/19,0,0,0,42,28,31
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,11/15/19,0,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,11/15/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/16/19,0,0,0,53,35,43
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/16/19,0,0,0,53,30,36
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,11/16/19,0,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,11/16/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/17/19,0,0,0,46,36,37
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/17/19,0,0,0,46,33,35
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,11/17/19,0,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,11/17/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/18/19,0,0,0,47,37,39
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/18/19,0,0,0,45,35,38
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,11/18/19,0,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,11/18/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/19/19,0.33,0,0,49,39,46
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/19/19,0.29,0,0,44,38,42
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,11/19/19,0.33,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,11/19/19,0.45,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/20/19,0,0,0,55,45,48
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/20/19,0,0,0,53,41,45
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,11/20/19,0,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,11/20/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/21/19,0,0,0,53,35,45
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/21/19,0,0,0,52,32,38
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,11/21/19,0,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,11/21/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/22/19,0,0,0,54,45,51
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/22/19,0,0,0,55,38,49
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,11/22/19,0,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,11/22/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/23/19,0.12,0,0,55,30,35
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/23/19,0,0,0,55,28,29
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,11/23/19,0.18,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,11/23/19,0.11,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/24/19,0.72,0,0,45,35,45
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/24/19,0.9,0,0,58,28,41
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,11/24/19,0.7,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,11/24/19,1.45,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/25/19,0,0,0,52,34,44
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/25/19,0,0,0,55,28,32
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,11/25/19,0,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,11/25/19,0.02,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/26/19,0,0,0,57,33,40
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/26/19,0.02,0,0,58,32,34
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,11/26/19,0,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,11/26/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/27/19,0.02,0,0,62,40,49
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/27/19,0.05,0,0,62,32,49
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,11/27/19,0.02,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,11/27/19,0.02,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/28/19,0,0,0,57,45,46
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/28/19,0,0,0,57,44,45
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,11/28/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/29/19,0,0,0,50,34,39
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/29/19,0,0,0,49,37,38
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,11/29/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,11/30/19,0,0,0,51,34,40
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,11/30/19,0,0,0,50,38,39
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,11/30/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/1/19,0.07,0,0,45,39,39
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/1/19,0.07,0,0,44,38,39
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,12/1/19,0.09,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/2/19,0.44,0,0,46,39,40
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/2/19,0.38,0,0,43,37,38
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,12/2/19,0.88,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/3/19,0.05,0,0,42,38,41
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/3/19,0.04,0,0,42,38,39
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,12/3/19,0.08,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/4/19,,0,0,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/4/19,0,0,0,47,33,34
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,12/4/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/5/19,0,0,0,49,38,41
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/5/19,0,0,0,47,34,40
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,12/5/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/6/19,0,0,0,47,32,37
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/6/19,0,0,0,47,32,39
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,12/6/19,0.02,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/7/19,0,0,0,52,30,35
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/7/19,0,0,0,53,30,36
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,12/7/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/8/19,0,0,0,44,25,27
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/8/19,0,0,0,47,27,33
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,12/8/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/9/19,0.02,0,0,48,27,45
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/9/19,0.02,0,0,46,24,44
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,12/9/19,0.02,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,12/9/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/10/19,0.79,0,0,57,45,57
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/10/19,0.55,0,0,55,44,55
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,12/10/19,0.8,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,12/10/19,0.65,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/11/19,0.22,0,0,61,33,35
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/11/19,0.26,0,0,57,32,33
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,12/11/19,0.19,0,0,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,12/11/19,0.43,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/12/19,0,0,0,41,27,27
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/12/19,0,0,0,39,28,29
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,12/12/19,0,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,12/12/19,0.01,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/13/19,0,0,0,39,27,35
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/13/19,0,0,0,39,27,34
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,12/13/19,0,,,,,
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,12/13/19,0,0,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/14/19,0.3,0,0,47,35,44
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/14/19,0.7,0,0,41,34,40
US1DCDC0014,"WASHINGTON 5.1 NW, DC US",38.958091,-77.08173,106.4,12/14/19,0.74,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,12/15/19,0.07,0,0,50,41,43
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,12/15/19,0.17,0,0,49,40,41
US1DCDC0009,"WASHINGTON 2.0 SSW, DC US",38.876594,-77.022402,3,12/15/19,,,,,,
